# HSK COORS  :  [0.0, 0.23401070363498697, 0.36911684621020824, 0.6393291316493259]
# HSK SYMBOL :  ['Γ', 'M', 'K', 'Γ']
# PROJ ATOMS :  [1]


# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.15127964    -4.78267400    0.000000    0.000000    -4.78267400    0.000000    0.000000  
  0.15364338    -4.69966400    0.000000    0.000000    -4.69966400    0.000000    0.000000  
  0.15600712    -4.61591500    0.000000    0.000000    -4.61591500    0.000000    0.000000  
  0.15837086    -4.53148000    0.000000    0.000000    -4.53148000    0.000000    0.000000  
  0.16073460    -4.44641500    0.000000    0.000000    -4.44641500    0.000000    0.000000  
  0.16309835    -4.36078400    0.000000    0.000000    -4.36078300    0.000000    0.000000  
  0.16546214    -4.27465300    0.000000    0.000000    -4.27465300    0.000000    0.000000  
  0.16782588    -4.18809600    0.000000    0.000000    -4.18809600    0.000000    0.000000  
  0.17018962    -4.10120000    0.000000    0.000000    -4.10120000    0.000000    0.000000  
  0.17255336    -4.01405300    0.000000    0.000000    -4.01405300    0.000000    0.000000  
  0.17491710    -3.92675300    0.000000    0.000000    -3.92675300    0.000000    0.000000  
  0.17728085    -3.83941600    0.000000    0.000000    -3.83941600    0.000000    0.000000  
  0.17964459    -3.75216200    0.000000    0.000000    -3.75216200    0.000000    0.000000  
  0.18200833    -3.66512600    0.000000    0.000000    -3.66512600    0.000000    0.000000  
  0.18437207    -3.57846300    0.000000    0.000000    -3.57846300    0.000000    0.000000  
  0.18673581    -3.49233400    0.000000    0.000000    -3.49233400    0.000000    0.000000  
  0.18909956    -3.40692800    0.000000    0.000000    -3.40692800    0.000000    0.000000  
  0.19146330    -3.32245300    0.000000    0.000000    -3.32245300    0.000000    0.000000  
  0.19382704    -3.23913900    0.000000    0.000000    -3.23913800    0.000000    0.000000  
  0.19619078    -3.15724100    0.000000    0.000000    -3.15724000    0.000000    0.000000  
  0.19855453    -3.07704500    0.000000    0.000000    -3.07704500    0.000000    0.000000  
  0.20091827    -2.99886100    0.000000    0.000000    -2.99886100    0.000000    0.000000  
  0.20328201    -2.92303800    0.000000    0.000000    -2.92303800    0.000000    0.000000  
  0.20564575    -2.84995400    0.000000    0.000000    -2.84995400    0.000000    0.000000  
  0.20800949    -2.78002300    0.000000    0.000000    -2.78002300    0.000000    0.000000  
  0.21037324    -2.71369100    0.000000    0.000000    -2.71369100    0.000000    0.000000  
  0.21273702    -2.65143200    0.000000    0.000000    -2.65143200    0.000000    0.000000  
  0.21510077    -2.59375800    0.000000    0.000000    -2.59375800    0.000000    0.000000  
  0.21746451    -2.54118300    0.000000    0.000000    -2.54118300    0.000000    0.000000  
  0.21982825    -2.49423300    0.000000    0.000000    -2.49423300    0.000000    0.000000  
  0.22219199    -2.45342600    0.000000    0.000000    -2.45342600    0.000000    0.000000  
  0.22455574    -2.41925500    0.000000    0.000000    -2.41925500    0.000000    0.000000  
  0.22691948    -2.39216200    0.000000    0.000000    -2.39216200    0.000000    0.000000  
  0.22928322    -2.37252100    0.000000    0.000000    -2.37252100    0.000000    0.000000  
  0.23164696    -2.36059800    0.000000    0.000000    -2.36059800    0.000000    0.000000  
  0.23401070    -2.35661000    0.000000    0.000000    -2.35661000    0.000000    0.000000  
  0.23401070    -2.35661000    0.000000    0.000000    -2.35661000    0.000000    0.000000  
  0.23537541    -2.35636600    0.000000    0.000000    -2.35636600    0.000000    0.000000  
  0.23674012    -2.35563300    0.000000    0.000000    -2.35563300    0.000000    0.000000  
  0.23810483    -2.35441100    0.000000    0.000000    -2.35441100    0.000000    0.000000  
  0.23946954    -2.35270100    0.000000    0.000000    -2.35270000    0.000000    0.000000  
  0.24083425    -2.35050100    0.000000    0.000000    -2.35050100    0.000000    0.000000  
  0.24219895    -2.34781400    0.000000    0.000000    -2.34781400    0.000000    0.000000  
  0.24356366    -2.34463800    0.000000    0.000000    -2.34463800    0.000000    0.000000  
  0.24492837    -2.34097300    0.000000    0.000000    -2.34097300    0.000000    0.000000  
  0.24629308    -2.33682000    0.000000    0.000000    -2.33682000    0.000000    0.000000  
  0.24765779    -2.33217800    0.000000    0.000000    -2.33217800    0.000000    0.000000  
  0.24902250    -2.32704800    0.000000    0.000000    -2.32704800    0.000000    0.000000  
  0.25038721    -2.32142800    0.000000    0.000000    -2.32142700    0.000000    0.000000  
  0.25175191    -2.31532200    0.000000    0.000000    -2.31532100    0.000000    0.000000  
  0.25311662    -2.30872800    0.000000    0.000000    -2.30872800    0.000000    0.000000  
  0.25448133    -2.30164600    0.000000    0.000000    -2.30164600    0.000000    0.000000  
  0.25584604    -2.29407700    0.000000    0.000000    -2.29407600    0.000000    0.000000  
  0.25721075    -2.28602000    0.000000    0.000000    -2.28602000    0.000000    0.000000  
  0.25857546    -2.27747500    0.000000    0.000000    -2.27747500    0.000000    0.000000  
  0.25994016    -2.26844300    0.000000    0.000000    -2.26844300    0.000000    0.000000  
  0.26130487    -2.25892500    0.000000    0.000000    -2.25892400    0.000000    0.000000  
  0.26266958    -2.24891900    0.000000    0.000000    -2.24891900    0.000000    0.000000  
  0.26403429    -2.23842600    0.000000    0.000000    -2.23842600    0.000000    0.000000  
  0.26539900    -2.22744700    0.000000    0.000000    -2.22744700    0.000000    0.000000  
  0.26676371    -2.21598100    0.000000    0.000000    -2.21598100    0.000000    0.000000  
  0.26812841    -2.20402900    0.000000    0.000000    -2.20402900    0.000000    0.000000  
  0.26949313    -2.19159100    0.000000    0.000000    -2.19159100    0.000000    0.000000  
  0.27085783    -2.17866800    0.000000    0.000000    -2.17866800    0.000000    0.000000  
  0.27222254    -2.16525900    0.000000    0.000000    -2.16525900    0.000000    0.000000  
  0.27358725    -2.15136500    0.000000    0.000000    -2.15136400    0.000000    0.000000  
  0.27495196    -2.13698500    0.000000    0.000000    -2.13698500    0.000000    0.000000  
  0.27631667    -2.12212100    0.000000    0.000000    -2.12212100    0.000000    0.000000  
  0.27768137    -2.10677300    0.000000    0.000000    -2.10677300    0.000000    0.000000  
  0.27904608    -2.09094000    0.000000    0.000000    -2.09094000    0.000000    0.000000  
  0.28041079    -2.07462400    0.000000    0.000000    -2.07462400    0.000000    0.000000  
  0.28177549    -2.05782400    0.000000    0.000000    -2.05782400    0.000000    0.000000  
  0.28314020    -2.04054000    0.000000    0.000000    -2.04054000    0.000000    0.000000  
  0.28450491    -2.02277400    0.000000    0.000000    -2.02277400    0.000000    0.000000  
  0.28586962    -2.00452600    0.000000    0.000000    -2.00452500    0.000000    0.000000  
  0.28723432    -1.98579400    0.000000    0.000000    -1.98579400    0.000000    0.000000  
  0.28859903    -1.96658100    0.000000    0.000000    -1.96658100    0.000000    0.000000  
  0.28996374    -1.94689300    0.000000    0.000000    -1.94689300    0.000000    0.000000  
  0.29132844    -1.92671800    0.000000    0.000000    -1.92671800    0.000000    0.000000  
  0.29269315    -1.90606200    0.000000    0.000000    -1.90606200    0.000000    0.000000  
  0.29405786    -1.88492500    0.000000    0.000000    -1.88492500    0.000000    0.000000  
  0.29542261    -1.86330900    0.000000    0.000000    -1.86330900    0.000000    0.000000  
  0.29678731    -1.84121300    0.000000    0.000000    -1.84121300    0.000000    0.000000  
  0.29815202    -1.81863900    0.000000    0.000000    -1.81863800    0.000000    0.000000  
  0.29951673    -1.79558500    0.000000    0.000000    -1.79558500    0.000000    0.000000  
  0.30088143    -1.77205400    0.000000    0.000000    -1.77205300    0.000000    0.000000  
  0.30224614    -1.74804400    0.000000    0.000000    -1.74804400    0.000000    0.000000  
  0.30361085    -1.72355300    0.000000    0.000000    -1.72355300    0.000000    0.000000  
  0.30497556    -1.69859000    0.000000    0.000000    -1.69859000    0.000000    0.000000  
  0.30634026    -1.67314100    0.000000    0.000000    -1.67314100    0.000000    0.000000  
  0.30770497    -1.64722600    0.000000    0.000000    -1.64722600    0.000000    0.000000  
  0.30906968    -1.62083600    0.000000    0.000000    -1.62083600    0.000000    0.000000  
  0.31043438    -1.59397200    0.000000    0.000000    -1.59397200    0.000000    0.000000  
  0.31179909    -1.56663300    0.000000    0.000000    -1.56663300    0.000000    0.000000  
  0.31316380    -1.53882100    0.000000    0.000000    -1.53882100    0.000000    0.000000  
  0.31452851    -1.51053600    0.000000    0.000000    -1.51053600    0.000000    0.000000  
  0.31589321    -1.48177900    0.000000    0.000000    -1.48177900    0.000000    0.000000  
  0.31725792    -1.45255000    0.000000    0.000000    -1.45255000    0.000000    0.000000  
  0.31862263    -1.42284900    0.000000    0.000000    -1.42284900    0.000000    0.000000  
  0.31998733    -1.39267900    0.000000    0.000000    -1.39267900    0.000000    0.000000  
  0.32135204    -1.36203900    0.000000    0.000000    -1.36203800    0.000000    0.000000  
  0.32271675    -1.33092900    0.000000    0.000000    -1.33092900    0.000000    0.000000  
  0.32408146    -1.29935700    0.000000    0.000000    -1.29935700    0.000000    0.000000  
  0.32544616    -1.26728900    0.000000    0.000000    -1.26728800    0.000000    0.000000  
  0.32681087    -1.23477900    0.000000    0.000000    -1.23477900    0.000000    0.000000  
  0.32817558    -1.20180100    0.000000    0.000000    -1.20180000    0.000000    0.000000  
  0.32954028    -1.16835700    0.000000    0.000000    -1.16835700    0.000000    0.000000  
  0.33090499    -1.13444900    0.000000    0.000000    -1.13444900    0.000000    0.000000  
  0.33226970    -1.10007700    0.000000    0.000000    -1.10007700    0.000000    0.000000  
  0.33363441    -1.06524100    0.000000    0.000000    -1.06524100    0.000000    0.000000  
  0.33499911    -1.02991000    0.000000    0.000000    -1.02990900    0.000000    0.000000  
  0.33636386    -0.99414400    0.000000    0.000000    -0.99414400    0.000000    0.000000  
  0.33772857    -0.95794400    0.000000    0.000000    -0.95794400    0.000000    0.000000  
  0.33909328    -0.92126500    0.000000    0.000000    -0.92126500    0.000000    0.000000  
  0.34045798    -0.88412600    0.000000    0.000000    -0.88412600    0.000000    0.000000  
  0.34182269    -0.84652900    0.000000    0.000000    -0.84652900    0.000000    0.000000  
  0.34318740    -0.80847500    0.000000    0.000000    -0.80847500    0.000000    0.000000  
  0.34455210    -0.76996600    0.000000    0.000000    -0.76996600    0.000000    0.000000  
  0.34591681    -0.73100000    0.000000    0.000000    -0.73100000    0.000000    0.000000  
  0.34728152    -0.69158000    0.000000    0.000000    -0.69158000    0.000000    0.000000  
  0.34864623    -0.65170700    0.000000    0.000000    -0.65170700    0.000000    0.000000  
  0.35001093    -0.61138200    0.000000    0.000000    -0.61138200    0.000000    0.000000  
  0.35137564    -0.57060500    0.000000    0.000000    -0.57060500    0.000000    0.000000  
  0.35274035    -0.52937800    0.000000    0.000000    -0.52937800    0.000000    0.000000  
  0.35410505    -0.48770200    0.000000    0.000000    -0.48770200    0.000000    0.000000  
  0.35546976    -0.44557700    0.000000    0.000000    -0.44557700    0.000000    0.000000  
  0.35683447    -0.40300600    0.000000    0.000000    -0.40300600    0.000000    0.000000  
  0.35819918    -0.35998900    0.000000    0.000000    -0.35998900    0.000000    0.000000  
  0.35956388    -0.31652800    0.000000    0.000000    -0.31652700    0.000000    0.000000  
  0.36092859    -0.27262200    0.000000    0.000000    -0.27262200    0.000000    0.000000  
  0.36229330    -0.22827500    0.000000    0.000000    -0.22827500    0.000000    0.000000  
  0.36365800    -0.18348700    0.000000    0.000000    -0.18348700    0.000000    0.000000  
  0.36502271    -0.13825800    0.000000    0.000000    -0.13825800    0.000000    0.000000  
  0.36638742    -0.09259200    0.000000    0.000000    -0.09259100    0.000000    0.000000  
  0.36775213    -0.04648800    0.000000    0.000000    -0.04648700    0.000000    0.000000  
  0.36911683    0.00004400    0.000000    0.000000    0.00004500    0.000000    0.000000  
  0.36911687    0.00004400    0.000000    0.000000    0.00004500    0.000000    0.000000  
  0.37184629    -0.09463500    0.000000    0.000000    -0.09463500    0.000000    0.000000  
  0.37457570    -0.19159700    0.000000    0.000000    -0.19159700    0.000000    0.000000  
  0.37730512    -0.29071100    0.000000    0.000000    -0.29071000    0.000000    0.000000  
  0.38003453    -0.39185100    0.000000    0.000000    -0.39185100    0.000000    0.000000  
  0.38276394    -0.49489100    0.000000    0.000000    -0.49489000    0.000000    0.000000  
  0.38549336    -0.59969900    0.000000    0.000000    -0.59969900    0.000000    0.000000  
  0.38822277    -0.70613300    0.000000    0.000000    -0.70613300    0.000000    0.000000  
  0.39095219    -0.81409000    0.000000    0.000000    -0.81408900    0.000000    0.000000  
  0.39368160    -0.92342400    0.000000    0.000000    -0.92342400    0.000000    0.000000  
  0.39641102    -1.03402100    0.000000    0.000000    -1.03402100    0.000000    0.000000  
  0.39914043    -1.14571900    0.000000    0.000000    -1.14571900    0.000000    0.000000  
  0.40186984    -1.25842100    0.000000    0.000000    -1.25842100    0.000000    0.000000  
  0.40459926    -1.37198200    0.000000    0.000000    -1.37198100    0.000000    0.000000  
  0.40732867    -1.48628400    0.000000    0.000000    -1.48628400    0.000000    0.000000  
  0.41005809    -1.60126000    0.000000    0.000000    -1.60126000    0.000000    0.000000  
  0.41278750    -1.71671600    0.000000    0.000000    -1.71671600    0.000000    0.000000  
  0.41551692    -1.83257800    0.000000    0.000000    -1.83257700    0.000000    0.000000  
  0.41824633    -1.94873800    0.000000    0.000000    -1.94873800    0.000000    0.000000  
  0.42097574    -2.06509400    0.000000    0.000000    -2.06509400    0.000000    0.000000  
  0.42370516    -2.18154700    0.000000    0.000000    -2.18154600    0.000000    0.000000  
  0.42643457    -2.29799200    0.000000    0.000000    -2.29799200    0.000000    0.000000  
  0.42916399    -2.41435500    0.000000    0.000000    -2.41435500    0.000000    0.000000  
  0.43189340    -2.53053900    0.000000    0.000000    -2.53053800    0.000000    0.000000  
  0.43462282    -2.64648200    0.000000    0.000000    -2.64648200    0.000000    0.000000  
  0.43735231    -2.76205800    0.000000    0.000000    -2.76205800    0.000000    0.000000  
  0.44008173    -2.87721300    0.000000    0.000000    -2.87721300    0.000000    0.000000  
  0.44281114    -2.99187300    0.000000    0.000000    -2.99187300    0.000000    0.000000  
  0.44554055    -3.10597200    0.000000    0.000000    -3.10597200    0.000000    0.000000  
  0.44826997    -3.21943500    0.000000    0.000000    -3.21943500    0.000000    0.000000  
  0.45099938    -3.33220000    0.000000    0.000000    -3.33220000    0.000000    0.000000  
  0.45372880    -3.44420900    0.000000    0.000000    -3.44420900    0.000000    0.000000  
  0.45645821    -3.55540200    0.000000    0.000000    -3.55540200    0.000000    0.000000  
  0.45918763    -3.66572000    0.000000    0.000000    -3.66571900    0.000000    0.000000  
  0.46191704    -3.77511600    0.000000    0.000000    -3.77511600    0.000000    0.000000  
  0.46464645    -3.88353900    0.000000    0.000000    -3.88353900    0.000000    0.000000  
  0.46737587    -3.99094000    0.000000    0.000000    -3.99094000    0.000000    0.000000  
  0.47010528    -4.09727300    0.000000    0.000000    -4.09727200    0.000000    0.000000  
  0.47283470    -4.20249300    0.000000    0.000000    -4.20249300    0.000000    0.000000  
  0.47556411    -4.30656000    0.000000    0.000000    -4.30656000    0.000000    0.000000  
  0.47829353    -4.40943700    0.000000    0.000000    -4.40943700    0.000000    0.000000  
  0.48102294    -4.51108100    0.000000    0.000000    -4.51108100    0.000000    0.000000  
  0.48375235    -4.61145900    0.000000    0.000000    -4.61145900    0.000000    0.000000  
  0.48648177    -4.71053800    0.000000    0.000000    -4.71053800    0.000000    0.000000  
  0.48921118    -4.80828500    0.000000    0.000000    -4.80828500    0.000000    0.000000  
  0.49194060    -4.90466900    0.000000    0.000000    -4.90466900    0.000000    0.000000  
  0.49467001    -4.99965900    0.000000    0.000000    -4.99965900    0.000000    0.000000  
  0.49739943    -5.09323000    0.000000    0.000000    -5.09323000    0.000000    0.000000  
  0.50012884    -5.18535200    0.000000    0.000000    -5.18535200    0.000000    0.000000  
  0.50285825    -5.27600200    0.000000    0.000000    -5.27600200    0.000000    0.000000  
  0.50558767    -5.36515500    0.000000    0.000000    -5.36515400    0.000000    0.000000  
  0.50831708    -5.45278700    0.000000    0.000000    -5.45278700    0.000000    0.000000  
  0.51104650    -5.53887800    0.000000    0.000000    -5.53887800    0.000000    0.000000  
  0.51377591    -5.62340600    0.000000    0.000000    -5.62340500    0.000000    0.000000  
  0.51650533    -5.70635000    0.000000    0.000000    -5.70635000    0.000000    0.000000  
  0.51923482    -5.78769600    0.000000    0.000000    -5.78769600    0.000000    0.000000  
  0.52196424    -5.72111500    0.000000    0.000000    -5.72111500    0.000000    0.000000  
  0.52469365    -5.61872900    0.000000    0.000000    -5.61872800    0.000000    0.000000  
  0.52742306    -5.51710400    0.000000    0.000000    -5.51710400    0.000000    0.000000  
  0.53015248    -5.41632000    0.000000    0.000000    -5.41632000    0.000000    0.000000  
  0.53288189    -5.31645600    0.000000    0.000000    -5.31645600    0.000000    0.000000  
  0.53561131    -5.21759300    0.000000    0.000000    -5.21759300    0.000000    0.000000  
  0.53834072    -5.11981100    0.000000    0.000000    -5.11981100    0.000000    0.000000  
  0.54107014    -5.02319300    0.000000    0.000000    -5.02319300    0.000000    0.000000  
  0.54379955    -4.92783300    0.000000    0.000000    -4.92783300    0.000000    0.000000  
  0.54652896    -4.83380900    0.000000    0.000000    -4.83380900    0.000000    0.000000  
  0.54925838    -4.74120800    0.000000    0.000000    -4.74120800    0.000000    0.000000  
  0.55198779    -4.65011800    0.000000    0.000000    -4.65011800    0.000000    0.000000  
  0.55471721    -4.56062700    0.000000    0.000000    -4.56062700    0.000000    0.000000  
  0.55744662    -4.47282400    0.000000    0.000000    -4.47282400    0.000000    0.000000  
  0.56017604    -4.38679800    0.000000    0.000000    -4.38679800    0.000000    0.000000  
  0.56290546    -4.30263700    0.000000    0.000000    -4.30263700    0.000000    0.000000  
  0.56563487    -4.22042200    0.000000    0.000000    -4.22042200    0.000000    0.000000  
  0.56836429    -4.14026400    0.000000    0.000000    -4.14026400    0.000000    0.000000  
  0.57109371    -4.06223800    0.000000    0.000000    -4.06223800    0.000000    0.000000  
  0.57382312    -3.98643300    0.000000    0.000000    -3.98643300    0.000000    0.000000  
  0.57655254    -3.91293700    0.000000    0.000000    -3.91293700    0.000000    0.000000  
  0.57928196    -3.84181600    0.000000    0.000000    -3.84181600    0.000000    0.000000  
  0.58201137    -3.77319400    0.000000    0.000000    -3.77319400    0.000000    0.000000  
  0.58474079    -3.70713200    0.000000    0.000000    -3.70713200    0.000000    0.000000  
  0.58747021    -3.64371800    0.000000    0.000000    -3.64371800    0.000000    0.000000  
  0.59019963    -3.58302700    0.000000    0.000000    -3.58302700    0.000000    0.000000  
  0.59292904    -3.52513600    0.000000    0.000000    -3.52513600    0.000000    0.000000  
  0.59565846    -3.47013100    0.000000    0.000000    -3.47013100    0.000000    0.000000  
  0.59838788    -3.41806300    0.000000    0.000000    -3.41806300    0.000000    0.000000  
  0.60111729    -3.36901300    0.000000    0.000000    -3.36901300    0.000000    0.000000  
  0.60384671    -3.32306400    0.000000    0.000000    -3.32306400    0.000000    0.000000  
  0.60657613    -3.28024200    0.000000    0.000000    -3.28024200    0.000000    0.000000  
  0.60930554    -3.24062100    0.000000    0.000000    -3.24062100    0.000000    0.000000  
  0.61203496    -3.20425600    0.000000    0.000000    -3.20425600    0.000000    0.000000  
  0.61476438    -3.17119800    0.000000    0.000000    -3.17119800    0.000000    0.000000  
  0.61749379    -3.14149300    0.000000    0.000000    -3.14149200    0.000000    0.000000  
  0.62022322    -3.11518000    0.000000    0.000000    -3.11518000    0.000000    0.000000  
  0.62295263    -3.09230300    0.000000    0.000000    -3.09230300    0.000000    0.000000  
  0.62568204    -3.07288800    0.000000    0.000000    -3.07288800    0.000000    0.000000  
  0.62841147    -3.05696900    0.000000    0.000000    -3.05696900    0.000000    0.000000  
  0.63114088    -3.04456200    0.000000    0.000000    -3.04456100    0.000000    0.000000  
  0.63387030    -3.03568600    0.000000    0.000000    -3.03568600    0.000000    0.000000  
  0.63659971    -3.03035300    0.000000    0.000000    -3.03035300    0.000000    0.000000  
  0.63932913    -3.02857500    0.000000    0.000000    -3.02857500    0.000000    0.000000  

# K-coors        Spin-up(eV)       dxy         dz2       Spin-up(eV)     dxy       dz2    
  0.00000000    2.99844000    0.000000    0.000000    2.99810900    0.000000    0.000000  
  0.00236374    2.99926000    0.000000    0.000000    2.99892900    0.000000    0.000000  
  0.00472749    3.00171900    0.000000    0.000000    3.00138800    0.000000    0.000000  
  0.00709124    3.00581700    0.000000    0.000000    3.00548600    0.000000    0.000000  
  0.00945498    3.01155400    0.000000    0.000000    3.01122300    0.000000    0.000000  
  0.01181872    3.01893100    0.000000    0.000000    3.01860000    0.000000    0.000000  
  0.01418247    3.02794700    0.000000    0.000000    3.02761600    0.000000    0.000000  
  0.01654621    3.03860300    0.000000    0.000000    3.03827200    0.000000    0.000000  
  0.01890996    3.05089800    0.000000    0.000000    3.05056700    0.000000    0.000000  
  0.02127370    3.06483200    0.000000    0.000000    3.06450100    0.000000    0.000000  
  0.02363744    3.08040700    0.000000    0.000000    3.08007600    0.000000    0.000000  
  0.02600119    3.09762100    0.000000    0.000000    3.09729000    0.000000    0.000000  
  0.02836493    3.11647500    0.000000    0.000000    3.11614400    0.000000    0.000000  
  0.03072868    3.13696800    0.000000    0.000000    3.13663800    0.000000    0.000000  
  0.03309242    3.15910200    0.000000    0.000000    3.15877200    0.000000    0.000000  
  0.03545617    3.18287600    0.000000    0.000000    3.18254600    0.000000    0.000000  
  0.03781991    3.20829000    0.000000    0.000000    3.20796000    0.000000    0.000000  
  0.04018366    3.23534400    0.000000    0.000000    3.23501400    0.000000    0.000000  
  0.04254740    3.26403800    0.000000    0.000000    3.26370800    0.000000    0.000000  
  0.04491115    3.29437100    0.000000    0.000000    3.29404200    0.000000    0.000000  
  0.04727489    3.32634500    0.000000    0.000000    3.32601600    0.000000    0.000000  
  0.04963863    3.35995800    0.000000    0.000000    3.35962900    0.000000    0.000000  
  0.05200237    3.39521000    0.000000    0.000000    3.39488200    0.000000    0.000000  
  0.05436612    3.43210200    0.000000    0.000000    3.43177300    0.000000    0.000000  
  0.05672986    3.47063200    0.000000    0.000000    3.47030400    0.000000    0.000000  
  0.05909360    3.51080100    0.000000    0.000000    3.51047300    0.000000    0.000000  
  0.06145734    3.55260900    0.000000    0.000000    3.55228200    0.000000    0.000000  
  0.06382108    3.59605400    0.000000    0.000000    3.59572700    0.000000    0.000000  
  0.06618483    3.64113700    0.000000    0.000000    3.64081000    0.000000    0.000000  
  0.06854857    3.68785600    0.000000    0.000000    3.68753000    0.000000    0.000000  
  0.07091236    3.73621200    0.000000    0.000000    3.73588600    0.000000    0.000000  
  0.07327610    3.78620400    0.000000    0.000000    3.78587900    0.000000    0.000000  
  0.07563984    3.83783200    0.000000    0.000000    3.83750600    0.000000    0.000000  
  0.07800358    3.89109400    0.000000    0.000000    3.89076900    0.000000    0.000000  
  0.08036733    3.94599000    0.000000    0.000000    3.94566600    0.000000    0.000000  
  0.08273107    4.00252100    0.000000    0.000000    4.00219600    0.000000    0.000000  
  0.08509481    4.06068400    0.000000    0.000000    4.06036000    0.000000    0.000000  
  0.08745855    4.12047800    0.000000    0.000000    4.12015400    0.000000    0.000000  
  0.08982229    4.18190400    0.000000    0.000000    4.18158100    0.000000    0.000000  
  0.09218604    4.24495900    0.000000    0.000000    4.24463700    0.000000    0.000000  
  0.09454978    4.30964400    0.000000    0.000000    4.30932200    0.000000    0.000000  
  0.09691352    4.37595800    0.000000    0.000000    4.37563600    0.000000    0.000000  
  0.09927726    4.44389700    0.000000    0.000000    4.44357600    0.000000    0.000000  
  0.10164100    4.51346300    0.000000    0.000000    4.51314300    0.000000    0.000000  
  0.10400475    4.58465300    0.000000    0.000000    4.58433300    0.000000    0.000000  
  0.10636849    4.65746600    0.000000    0.000000    4.65714600    0.000000    0.000000  
  0.10873223    4.73190000    0.000000    0.000000    4.73158100    0.000000    0.000000  
  0.11109597    4.80795400    0.000000    0.000000    4.80763600    0.000000    0.000000  
  0.11345972    4.88562600    0.000000    0.000000    4.88530800    0.000000    0.000000  
  0.11582346    4.96491600    0.000000    0.000000    4.96459900    0.000000    0.000000  
  0.11818725    5.04581700    0.000000    0.000000    5.04550100    0.000000    0.000000  
  0.12055099    5.12833000    0.000000    0.000000    5.12801400    0.000000    0.000000  
  0.12291473    5.21245100    0.000000    0.000000    5.21213500    0.000000    0.000000  
  0.12527847    5.29817700    0.000000    0.000000    5.29786200    0.000000    0.000000  
  0.12764221    5.38550500    0.000000    0.000000    5.38519100    0.000000    0.000000  
  0.13000596    5.47443000    0.000000    0.000000    5.47411700    0.000000    0.000000  
  0.13236970    5.56494900    0.000000    0.000000    5.56463700    0.000000    0.000000  
  0.13473344    5.65705500    0.000000    0.000000    5.65674300    0.000000    0.000000  
  0.13709718    5.75074900    0.000000    0.000000    5.75043800    0.000000    0.000000  
  0.13946093    5.84600900    0.000000    0.000000    5.84570000    0.000000    0.000000  
  0.14182467    5.73936600    0.000000    0.000000    5.73936600    0.000000    0.000000  
  0.14418841    5.59975400    0.000000    0.000000    5.59975400    0.000000    0.000000  
  0.14655215    5.45997100    0.000000    0.000000    5.45997100    0.000000    0.000000  
  0.14891589    5.32025900    0.000000    0.000000    5.32025900    0.000000    0.000000  
  0.15127964    5.18068600    0.000000    0.000000    5.18068600    0.000000    0.000000  
  0.15364338    5.04134300    0.000000    0.000000    5.04134300    0.000000    0.000000  
  0.15600712    4.90238300    0.000000    0.000000    4.90238300    0.000000    0.000000  
  0.15837086    4.76389500    0.000000    0.000000    4.76389500    0.000000    0.000000  
  0.16073460    4.62598700    0.000000    0.000000    4.62598700    0.000000    0.000000  
  0.16309835    4.48877200    0.000000    0.000000    4.48877200    0.000000    0.000000  
  0.16546214    4.35236300    0.000000    0.000000    4.35236300    0.000000    0.000000  
  0.16782588    4.21693900    0.000000    0.000000    4.21693900    0.000000    0.000000  
  0.17018962    4.08249600    0.000000    0.000000    4.08249600    0.000000    0.000000  
  0.17255336    3.94922800    0.000000    0.000000    3.94922800    0.000000    0.000000  
  0.17491710    3.81730200    0.000000    0.000000    3.81730200    0.000000    0.000000  
  0.17728085    3.68680000    0.000000    0.000000    3.68680000    0.000000    0.000000  
  0.17964459    3.55782500    0.000000    0.000000    3.55782500    0.000000    0.000000  
  0.18200833    3.43071200    0.000000    0.000000    3.43071200    0.000000    0.000000  
  0.18437207    3.30555500    0.000000    0.000000    3.30555500    0.000000    0.000000  
  0.18673581    3.18254500    0.000000    0.000000    3.18254500    0.000000    0.000000  
  0.18909956    3.06190400    0.000000    0.000000    3.06190400    0.000000    0.000000  
  0.19146330    2.94385900    0.000000    0.000000    2.94385900    0.000000    0.000000  
  0.19382704    2.82866200    0.000000    0.000000    2.82866300    0.000000    0.000000  
  0.19619078    2.71659200    0.000000    0.000000    2.71659200    0.000000    0.000000  
  0.19855453    2.60794200    0.000000    0.000000    2.60794300    0.000000    0.000000  
  0.20091827    2.50306500    0.000000    0.000000    2.50306500    0.000000    0.000000  
  0.20328201    2.40231300    0.000000    0.000000    2.40231300    0.000000    0.000000  
  0.20564575    2.30608300    0.000000    0.000000    2.30608300    0.000000    0.000000  
  0.20800949    2.21480300    0.000000    0.000000    2.21480300    0.000000    0.000000  
  0.21037324    2.12893400    0.000000    0.000000    2.12893400    0.000000    0.000000  
  0.21273702    2.04897400    0.000000    0.000000    2.04897500    0.000000    0.000000  
  0.21510077    1.97540500    0.000000    0.000000    1.97540500    0.000000    0.000000  
  0.21746451    1.90879600    0.000000    0.000000    1.90879600    0.000000    0.000000  
  0.21982825    1.84966600    0.000000    0.000000    1.84966600    0.000000    0.000000  
  0.22219199    1.79857200    0.000000    0.000000    1.79857200    0.000000    0.000000  
  0.22455574    1.75594900    0.000000    0.000000    1.75595000    0.000000    0.000000  
  0.22691948    1.72227700    0.000000    0.000000    1.72227700    0.000000    0.000000  
